userID;fecha
anom;16/09/2024_13:54
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1726487701,16807;2,68147;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487703,35503;4,86905;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487704,35955;5,87278;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487709,08090;10,59417;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487709,27489;10,78873;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487709,72116;11,23450;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487710,01320;11,52686;Test1;ENTRA_HEAD;attach3: Part of FullBot
1726487710,34760;11,86118;Test1;SALE_HEAD;attach3: Part of FullBot
1726487710,73692;12,25072;Test1;ENTRA_HEAD;attach: Part of RoboCola
1726487710,76513;12,27865;Test1;SALE_HEAD;attach: Part of RoboCola
1726487710,80640;12,32055;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487713,00289;14,51677;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487714,35478;15,86848;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487719,00726;20,52070;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487719,03462;20,54828;Test1;ENTRA_HEAD;attach3: Part of FullBot
1726487720,23238;21,74602;Test1;SALE_HEAD;attach3: Part of FullBot
1726487720,27347;21,78721;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487723,82455;25,33794;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487724,24279;25,75610;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487724,33966;25,85319;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487724,35354;25,86678;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487724,36700;25,88107;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487725,42594;26,93914;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487725,49477;27,00850;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487725,50880;27,02257;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487725,52318;27,03661;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487726,14903;27,66307;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487726,45474;27,96888;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487726,51188;28,02529;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487726,69245;28,20609;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487727,02595;28,54011;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487727,20769;28,72120;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487728,43267;29,94647;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487728,47398;29,98780;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487728,48878;30,00223;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487728,51589;30,02953;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487728,53041;30,04400;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487729,00360;30,51694;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487729,08666;30,60051;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487729,21213;30,72593;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487729,25374;30,76728;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487729,26819;30,78160;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487729,29580;30,80911;Test1;ENTRA_HEAD;BaseShield: Part of BaseShield
1726487729,30971;30,82349;Test1;SALE_HEAD;BaseShield: Part of BaseShield
1726487732,00717;33,52085;Test1;ENTRA_HEAD;Table: Part of -------STATIC LEVEL--------
1726487732,98167;34,49525;Test1;SALE_HEAD;attach3: Part of FullBot
1726487733,00999;34,52324;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487733,74880;35,26208;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487734,08286;35,59679;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487742,42562;43,93974;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487743,02291;44,53677;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487743,06504;44,57848;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487743,39901;44,91234;Test1;ENTRA_HEAD;Table: Part of -------STATIC LEVEL--------
1726487743,88669;45,40076;Test1;SALE_HEAD;attach3: Part of FullBot
1726487744,06708;45,58101;Test1;ENTRA_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487744,12262;45,63653;Test1;SALE_HEAD;Center Wall: Part of -------STATIC LEVEL--------
1726487745,89093;47,40456;Test1;ENTRA_HEAD;Table: Part of -------STATIC LEVEL--------
1726487746,07191;47,58527;Test1;SALE_HEAD;Table: Part of -------STATIC LEVEL--------
1726487746,11349;47,62712;Test1;ENTRA_HEAD;Table: Part of -------STATIC LEVEL--------
1726487746,12707;47,64086;Test1;SALE_HEAD;Table: Part of -------STATIC LEVEL--------
1726487749,24388;50,75726;Test1;ENTRA_HEAD;Attach: Part of -------STATIC LEVEL--------
1726487750,77494;52,28893;Test1;SALE_HEAD;Right Wall: Part of -------STATIC LEVEL--------
1726487753,54568;55,05891;Test1;ENTRA_HEAD;Limit (4): Part of the level
1726487753,75870;55,27244;Test1;SALE_HEAD;Limit (10): Part of the level
1726487753,78220;55,29576;Test1;ENTRA_HEAD;Limit (10): Part of the level
1726487753,82279;55,33644;Test1;SALE_HEAD;Limit (10): Part of the level
1726487754,32383;55,83700;Test1;ENTRA_HEAD;Limit (8): Part of the level
1726487757,01388;58,52793;Test1;SALE_HEAD;Limit (10): Part of the level
1726487757,09761;58,61124;Test1;ENTRA_HEAD;Limit (10): Part of the level
1726487760,44068;61,95396;Test1;SALE_HEAD;Grass: Part of the level
1726487762,68153;64,19542;Test1;ENTRA_HEAD;Grass: Part of the level
1726487762,94521;64,45916;Test1;SALE_HEAD;Limit (6): Part of the level
1726487762,95944;64,47355;Test1;ENTRA_HEAD;Limit (5): Part of the level
1726487763,15469;64,66854;Test1;SALE_HEAD;Cube (1): Part of the level
1726487763,22339;64,73729;Test1;ENTRA_HEAD;Grass: Part of the level
1726487770,16854;71,68246;Test1;SALE_HEAD;Grass: Part of the level
