userID;fecha
anom;16/09/2024_12:45
unixTimestamp;Timestamp;Situacion;Accion;Objeto
1726483544,90528;,09227;Test1;ENTRA_HEAD;Grass: Part of the level
1726483564,81668;20,00420;Test1;SALE_HEAD;attach3: Part of FullBot
1726483566,02716;21,21481;Test1;ENTRA_HEAD;attach3: Part of FullBot
1726483568,47900;23,66586;Test1;SALE_HEAD;Table: Part of -------STATIC LEVEL--------
1726483569,00728;24,19407;Test1;ENTRA_HEAD;Platform: Part of -------STATIC LEVEL--------
1726483569,31439;24,50120;Test1;SALE_HEAD;Platform: Part of -------STATIC LEVEL--------
1726483570,03686;25,22408;Test1;ENTRA_HEAD;attach3: Part of FullBot
1726483571,97192;27,15949;Test1;SALE_HEAD;Grass: Part of the level
1726483572,01386;27,20083;Test1;ENTRA_HEAD;attach3: Part of FullBot
